"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Delhi","10","21","2015","2","0","4","10","IMRAN HUSAIN","M","IUML","131","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.16","yes","9","0.01","2.33","AEDL100312","State-based Party (Other State)","3952","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","CHANDNI CHOWK","","","","10th Pass","Small Business or Self-employed","Workshop or Small Manufacturer","",""
"AE","Delhi","10","21","2015","2","0","4","11","SHAHZAMAN","M","IND","122","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.15","yes","31","0.04","2.33","AEDL100313","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","28","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","21","2015","2","0","4","12","MOHAMMAD AHMED SAIFI","M","IND","91","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.11","yes","1","0","2.33","AEDL101027","Independents","10809","TRUE","2","IND","10809","MATIA MAHAL","TRUE","TRUE","0","FALSE","FALSE","TRUE","54","CHANDNI CHOWK","","","","8th Pass","Unemployed","","",""
"AE","Delhi","10","21","2015","2","0","4","13","MEHFUZ KHAN","M","JKNPP","90","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.11","yes","45","0.06","2.33","AEDL100315","State-based Party (Other State)","4079","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","30","CHANDNI CHOWK","","","","8th Pass","Business","","",""
"AE","Delhi","10","21","2015","2","0","4","14","C.P. SUNIL","M","GARPA","45","SC","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.06","yes","2","0","2.33","AEDL100316","Local Party","3087","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","21","2015","2","0","4","15","SHUEB AHMED KHAN","M","IND","43","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.05","yes","14","0.02","2.33","AEDL100317","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","CHANDNI CHOWK","","","","8th Pass","Social Work","","",""
"AE","Delhi","10","21","2015","2","0","4","16","PREM NATH","M","IND","29","SC","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.04","yes","10","0.01","2.33","AEDL100318","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","CHANDNI CHOWK","","","","5th Pass","Business","Manufacturer","",""
"AE","Delhi","10","21","2015","2","0","4","17","MOAZAM KHAN","M","HCP","19","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.02","yes","0","0","2.33","AEDL100319","Local Party","3223","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","CHANDNI CHOWK","","","","Illiterate","Small Business or Self-employed","Shop Keeper","",""
"AE","Delhi","10","21","2015","2","0","4","18","TARIQ MIRZA","M","RPI(A)","19","GEN","80335","115944","MATIA MAHAL","GEN","CHANDNI CHOWK","17","69.29","0.02","yes","0","0","2.33","AEDL101855","Local Party","12285","TRUE","2","JKNPP","4079","MATIA MAHAL","TRUE","FALSE","0","TRUE","FALSE","FALSE","30","CHANDNI CHOWK","","","","12th Pass","Social Work","","",""
"AE","Delhi","10","22","2015","2","0","4","1","IMRAN HUSSAIN","M","AAAP","57118","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","59.71","no","33877","35.42","2.27","AEDL100321","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","33","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","22","2015","2","0","4","2","SHAYAM LAL MORWAL","M","BJP","23241","SC","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","24.3","no","10036","10.49","2.27","AEDL100322","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","59","CHANDNI CHOWK","","","","8th Pass","Business","","",""
"AE","Delhi","10","22","2015","2","0","4","3","HAROON YUSUF","M","INC","13205","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","13.8","yes","12561","13.13","2.27","AEDL105238","National Party","3482","TRUE","6","INC","3482","BALLIMARAN","TRUE","TRUE","5","FALSE","TRUE","TRUE","56","CHANDNI CHOWK","","","","Graduate","Social Work","","",""
"AE","Delhi","10","22","2015","2","0","4","4","ABDUL JABBAR","M","CPI","644","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.67","yes","206","0.22","2.27","AEDL100324","State-based Party (Other State)","2444","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","CHANDNI CHOWK","","","","Literate","Business","","",""
"AE","Delhi","10","22","2015","2","0","4","5","DILIP KUMAR","M","BSP","438","SC","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.46","yes","134","0.14","2.27","AEDL100325","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","CHANDNI CHOWK","","","","Graduate","Business","","",""
"AE","Delhi","10","22","2015","2","0","4","6","None of the Above","","NOTA","304","","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.32","yes","162","0.17","2.27","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","22","2015","2","0","4","7","DAULAT RAM","M","IND","142","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.15","yes","12","0.01","2.27","AEDL100326","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","69","CHANDNI CHOWK","","","","12th Pass","Business","Real Estate or Builder or Developer or Construction","",""
"AE","Delhi","10","22","2015","2","0","4","8","MD.DANISH","M","RPI(A)","130","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.14","yes","10","0.01","2.27","AEDL100327","Local Party","12285","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","CHANDNI CHOWK","","","","Literate","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","22","2015","2","0","4","9","MANISH KUMAR","M","NACP","120","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.13","yes","13","0.01","2.27","AEDL100328","Local Party","5558","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","CHANDNI CHOWK","","","","5th Pass","Small Business or Self-employed","Shop Keeper","",""
"AE","Delhi","10","22","2015","2","0","4","10","KRISHAN KUMAR","M","IND","107","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.11","yes","16","0.02","2.27","AEDL100329","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","CHANDNI CHOWK","","","","8th Pass","Labourer or Daily Wage","Service","",""
"AE","Delhi","10","22","2015","2","0","4","11","AARIF NABI","M","IND","91","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.1","yes","30","0.03","2.27","AEDL100330","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","31","CHANDNI CHOWK","","","","Graduate","Salaried Work or Employed","","",""
"AE","Delhi","10","22","2015","2","0","4","12","RAJESH KUMAR","M","BMUP","61","GEN","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.06","yes","6","0.01","2.27","AEDL100331","Local Party","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","CHANDNI CHOWK","","","","5th Pass","Small Business or Self-employed","Workshop or Small Manufacturer","",""
"AE","Delhi","10","22","2015","2","0","4","13","PREM","M","BJDI","55","SC","95656","140776","BALLIMARAN","GEN","CHANDNI CHOWK","12","67.95","0.06","yes","0","0","2.27","AEDL100332","Local Party","1940","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","10","23","2015","2","0","4","1","VISHESH RAVI","M","AAAP","67429","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","59.8","no","32880","29.16","2.17","AEDL101056","State-based Party","13","TRUE","2","AAAP","13","KAROL BAGH","TRUE","TRUE","2","FALSE","TRUE","TRUE","31","NEW DELHI","","","","","","","",""
"AE","Delhi","10","23","2015","2","0","4","2","YOGENDER CHANDOLIYA","M","BJP","34549","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","30.64","no","25405","22.53","2.17","AEDL104155","National Party","1605","TRUE","2","BJP","1605","BALJIT NAGAR","FALSE","TRUE","0","FALSE","FALSE","FALSE","52","NEW DELHI","","","","12th Pass","Former Government","Ex Govt Employee","Politics","Municipality Member"
"AE","Delhi","10","23","2015","2","0","4","3","MADAN KHORWAL","M","INC","9144","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","8.11","yes","8585","7.61","2.17","AEDL101874","National Party","3482","TRUE","3","INC","3482","KAROL BAGH","TRUE","TRUE","0","FALSE","FALSE","TRUE","59","NEW DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","10","23","2015","2","0","4","4","YOGESH","M","BSP","559","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.5","yes","148","0.13","2.17","AEDL101881","State-based Party (Other State)","16651","TRUE","2","IND","10809","KAROL BAGH","TRUE","FALSE","0","FALSE","FALSE","FALSE","35","NEW DELHI","","","","8th Pass","Social Work","","",""
"AE","Delhi","10","23","2015","2","0","4","5","None of the Above","","NOTA","411","","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.36","yes","229","0.2","2.17","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NEW DELHI","","","","","","","",""
"AE","Delhi","10","23","2015","2","0","4","6","AMIT","M","ABHM","182","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.16","yes","7","0.01","2.17","AEDL100337","State-based Party","268","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","NEW DELHI","","","","10th Pass","Business","Textile","",""
"AE","Delhi","10","23","2015","2","0","4","7","PARDEEP KUMAR JATAV","M","IND","175","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.16","yes","76","0.07","2.17","AEDL100338","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NEW DELHI","","","","12th Pass","Small Business or Self-employed","","",""
"AE","Delhi","10","23","2015","2","0","4","8","SANJAY KUMAR AKARNIA","M","IND","99","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.09","yes","22","0.02","2.17","AEDL100339","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NEW DELHI","","","","8th Pass","Business","Real Estate or Builder or Developer or Construction","",""
"AE","Delhi","10","23","2015","2","0","4","9","RANJAN KHATUMARIA","M","IND","77","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.07","yes","23","0.02","2.17","AEDL100340","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","NEW DELHI","","","","Graduate Professional","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","10","23","2015","2","0","4","10","DEEPAK KUMAR","M","IND","54","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.05","yes","6","0.01","2.17","AEDL100832","Independents","10809","TRUE","2","IND","10809","ADARSH NAGAR","FALSE","TRUE","0","FALSE","FALSE","TRUE","32","NEW DELHI","","","","8th Pass","Small Business or Self-employed","","",""
"AE","Delhi","10","23","2015","2","0","4","11","KISHORE KUMAR","M","SHS","48","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.04","yes","24","0.02","2.17","AEDL100342","State-based Party (Other State)","18691","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","54","NEW DELHI","","","","10th Pass","Business","","",""
"AE","Delhi","10","23","2015","2","0","4","12","DHAN RAJ CHAUHAN","M","NADP","24","SC","112751","164742","KAROL BAGH","SC","NEW DELHI","11","68.44","0.02","yes","0","0","2.17","GEDL15254","Local Party","5848","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","54","NEW DELHI","","","","8th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","10","24","2015","2","0","4","1","HAZARI LAL CHAUHAN","M","AAAP","68868","SC","116620","171213","PATEL NAGAR","SC","NEW DELHI","6","68.11","59.05","no","34638","29.7","2.22","AEDL100344","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","66","NEW DELHI","","","","","","","",""
"AE","Delhi","10","24","2015","2","0","4","2","KRISHNA TIRATH","F","BJP","34230","SC","116620","171213","PATEL NAGAR","SC","NEW DELHI","6","68.11","29.35","no","23464","20.12","2.22","GEDL43606","National Party","1605","TRUE","3","INC","3482","BALJIT NAGAR","FALSE","FALSE","2","TRUE","FALSE","FALSE","59","NEW DELHI","","","","Graduate Professional","Social Work","","",""
"AE","Delhi","10","24","2015","2","0","4","3","RAJESH LILOTHIA","M","INC","10766","SC","116620","171213","PATEL NAGAR","SC","NEW DELHI","6","68.11","9.23","yes","9715","8.33","2.22","AEDL103333","National Party","3482","TRUE","4","INC","3482","PATEL NAGAR","TRUE","TRUE","2","FALSE","FALSE","TRUE","49","NEW DELHI","","","","Post Graduate","Social Work","","",""
"AE","Delhi","10","24","2015","2","0","4","4","VEENA ANAND","F","IND","1051","SC","116620","171213","PATEL NAGAR","SC","NEW DELHI","6","68.11","0.9","yes","279","0.24","2.22","AEDL100347","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","NEW DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","10","24","2015","2","0","4","5","ALOK NANDAN","M","BSP","772","SC","116620","171213","PATEL NAGAR","SC","NEW DELHI","6","68.11","0.66","yes","303","0.26","2.22","AEDL100348","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","28","NEW DELHI","","","","Post Graduate","Social Work","","",""
"AE","Delhi","10","24","2015","2","0","4","6","None of the Above","","NOTA","469","","116620","171213","PATEL NAGAR","SC","NEW DELHI","6","68.11","0.4","yes","5","0","2.22","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NEW DELHI","","","","","","","",""
"AE","Delhi","10","24","2015","2","0","4","7","SURESH KUMAR","M","IND","464","SC","116620","171213","PATEL NAGAR","SC","NEW DELHI","6","68.11","0.4","yes","0","0","2.22","AEDL100349","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","37","NEW DELHI","","","","Graduate","Small Business or Self-employed","","",""
"AE","Delhi","10","25","2015","2","0","4","1","SHIV CHARAN GOEL","M","AAAP","60223","GEN","113360","162955","MOTI NAGAR","GEN","NEW DELHI","6","69.57","53.13","no","15221","13.43","2.27","AEDL100350","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","53","NEW DELHI","","","","","","","",""
"AE","Delhi","10","25","2015","2","0","4","2","SUBHASH SACHDEVA","M","BJP","45002","GEN","113360","162955","MOTI NAGAR","GEN","NEW DELHI","6","69.57","39.7","no","38891","34.31","2.27","AEDL103276","National Party","1605","TRUE","4","BJP","1605","MOTI NAGAR","TRUE","TRUE","3","FALSE","TRUE","TRUE","59","NEW DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","10","25","2015","2","0","4","3","RAJ KUMAR MAGGO","M","INC","6111","GEN","113360","162955","MOTI NAGAR","GEN","NEW DELHI","6","69.57","5.39","yes","5445","4.8","2.27","AEDL100352","National Party","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","NEW DELHI","","","","8th Pass","Business","","",""
"AE","Delhi","10","25","2015","2","0","4","4","AVINASH GUPTA","M","BSP","666","GEN","113360","162955","MOTI NAGAR","GEN","NEW DELHI","6","69.57","0.59","yes","100","0.09","2.27","AEDL101073","State-based Party (Other State)","16651","TRUE","2","BSP","16651","MOTI NAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","40","NEW DELHI","","","","10th Pass","Business","","",""
"AE","Delhi","10","25","2015","2","0","4","5","SANJEEV DIWAN","M","IND","566","GEN","113360","162955","MOTI NAGAR","GEN","NEW DELHI","6","69.57","0.5","yes","95","0.08","2.27","AEDL100354","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","NEW DELHI","","","","Graduate","Business","Private Company","",""
"AE","Delhi","10","25","2015","2","0","4","6","None of the Above","","NOTA","471","","113360","162955","MOTI NAGAR","GEN","NEW DELHI","6","69.57","0.42","yes","150","0.13","2.27","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NEW DELHI","","","","","","","",""
"AE","Delhi","10","25","2015","2","0","4","7","SANJEEV GUPTA","M","IND","321","GEN","113360","162955","MOTI NAGAR","GEN","NEW DELHI","6","69.57","0.28","yes","0","0","2.27","AEDL103268","Independents","10809","TRUE","4","IND","10809","MOTI NAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","44","NEW DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","10","26","2015","2","0","4","1","GIRISH SONI","M","AAAP","66571","SC","116295","163108","MADIPUR","SC","WEST DELHI","6","71.3","57.24","no","29387","25.27","2.27","AEDL101082","State-based Party","13","TRUE","2","AAAP","13","MADIPUR","TRUE","TRUE","2","FALSE","TRUE","TRUE","51","WEST DELHI","","","","","","","",""
"AE","Delhi","10","26","2015","2","0","4","2","RAJ KUMAR","M","BJP","37184","SC","116295","163108","MADIPUR","SC","WEST DELHI","6","71.3","31.97","no","26834","23.07","2.27","AEDL100357","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","WEST DELHI","","","","Post Graduate","Education","College Professor or Lecturer","",""
"AE","Delhi","10","26","2015","2","0","4","3","MALA RAM GANGWAL","M","INC","10350","SC","116295","163108","MADIPUR","SC","WEST DELHI","6","71.3","8.9","yes","9749","8.38","2.27","AEDL104442","National Party","3482","TRUE","6","INC","3482","MADIPUR","TRUE","TRUE","3","FALSE","FALSE","TRUE","65","WEST DELHI","","","","Graduate","Social Work","","",""
"AE","Delhi","10","26","2015","2","0","4","4","None of the Above","","NOTA","601","","116295","163108","MADIPUR","SC","WEST DELHI","6","71.3","0.52","yes","1","0","2.27","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","WEST DELHI","","","","","","","",""
"AE","Delhi","10","26","2015","2","0","4","5","LALA RAM","M","BSP","600","SC","116295","163108","MADIPUR","SC","WEST DELHI","6","71.3","0.52","yes","88","0.08","2.27","AEDL100359","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","10","26","2015","2","0","4","6","JITENDER KUMAR","M","PMPT","512","SC","116295","163108","MADIPUR","SC","WEST DELHI","6","71.3","0.44","yes","35","0.03","2.27","AEDL100360","Local Party","6283","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","WEST DELHI","","","","","","","",""
"AE","Delhi","10","26","2015","2","0","4","7","PURAN CHAND","M","IND","477","SC","116295","163108","MADIPUR","SC","WEST DELHI","6","71.3","0.41","yes","0","0","2.27","AEDL100361","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","WEST DELHI","","","","Post Graduate","Education","College Professor or Lecturer","",""
"AE","Delhi","10","27","2015","2","0","4","1","JARNAIL SINGH","M","AAAP","54916","GEN","117971","163042","RAJOURI GARDEN","GEN","WEST DELHI","14","72.36","46.55","no","10036","8.51","2.7","AEDL100362","State-based Party","13","FALSE","1","","","","","","1","FALSE","FALSE","FALSE","41","WEST DELHI","","","","","","","",""
